TOA,Delta TOA,PW,power,angle
45390,255.0,0.5,1.8,40
45440,50.0,0.4,1.7,56
45645,205.0,0.5,1.8,40
45870,225.0,0.4,1.7,56
45900,30.0,0.5,1.8,40
46155,255.0,0.5,1.8,40
46300,145.0,0.4,1.7,56
46410,110.0,0.5,1.8,40
46665,255.0,0.5,1.8,40
46730,65.0,0.4,1.7,56
46920,190.0,0.5,1.8,40
47160,240.0,0.4,1.7,56
47175,15.0,0.5,1.8,40
47430,255.0,0.5,1.8,40
47590,160.0,0.4,1.7,56
47685,95.0,0.5,1.8,40
47940,255.0,0.5,1.8,40
48020,80.0,0.4,1.7,56
48195,175.0,0.5,1.8,40
48450,255.0,0.5,1.8,40
48705,255.0,0.5,1.8,40
48880,175.0,0.4,1.7,56
48960,80.0,0.5,1.8,40
49215,255.0,0.5,1.8,40
49310,95.0,0.4,1.7,56
49470,160.0,0.5,1.8,40
49725,255.0,0.5,1.8,40
49740,15.0,0.4,1.7,56
49980,240.0,0.5,1.8,40
50170,190.0,0.4,1.7,56
50235,65.0,0.5,1.8,40
50490,255.0,0.5,1.8,40
50600,110.0,0.4,1.7,56
50745,145.0,0.5,1.8,40
51000,255.0,0.5,1.8,40
51030,30.0,0.4,1.7,56
51255,225.0,0.5,1.8,40
51460,205.0,0.4,1.7,56
51510,50.0,0.5,1.8,40
51765,255.0,0.5,1.8,40
51890,125.0,0.4,1.7,56
52020,130.0,0.5,1.8,40
52275,255.0,0.5,1.8,40
52320,45.0,0.4,1.7,56
52530,210.0,0.5,1.8,40
52750,220.0,0.4,1.7,56
52785,35.0,0.5,1.8,40
53040,255.0,0.5,1.8,40
53180,140.0,0.4,1.7,56
53295,115.0,0.5,1.8,40
53550,255.0,0.5,1.8,40
53610,60.0,0.4,1.7,56
53805,195.0,0.5,1.8,40
54040,235.0,0.4,1.7,56
54060,20.0,0.5,1.8,40
54315,255.0,0.5,1.8,40
54470,155.0,0.4,1.7,56
54570,100.0,0.5,1.8,40
54825,255.0,0.5,1.8,40
54900,75.0,0.4,1.7,56
55080,180.0,0.5,1.8,40
55330,250.0,0.4,1.7,56
55335,5.0,0.5,1.8,40
55590,255.0,0.5,1.8,40
55760,170.0,0.4,1.7,56
55845,85.0,0.5,1.8,40
56100,255.0,0.5,1.8,40
56190,90.0,0.4,1.7,56
56355,165.0,0.5,1.8,40
56610,255.0,0.5,1.8,40
56620,10.0,0.4,1.7,56
56865,245.0,0.5,1.8,40
57050,185.0,0.4,1.7,56
57120,70.0,0.5,1.8,40
57375,255.0,0.5,1.8,40
57480,105.0,0.4,1.7,56
57630,150.0,0.5,1.8,40
57885,255.0,0.5,1.8,40
57910,25.0,0.4,1.7,56
58140,230.0,0.5,1.8,40
58340,200.0,0.4,1.7,56
58395,55.0,0.5,1.8,40
58650,255.0,0.5,1.8,40
58770,120.0,0.4,1.7,56
58905,135.0,0.5,1.8,40
59160,255.0,0.5,1.8,40
59200,40.0,0.4,1.7,56
59415,215.0,0.5,1.8,40
59630,215.0,0.4,1.7,56
59670,40.0,0.5,1.8,40
59925,255.0,0.5,1.8,40
60060,135.0,0.4,1.7,56
60180,120.0,0.5,1.8,40
60435,255.0,0.5,1.8,40
60490,55.0,0.4,1.7,56
60690,200.0,0.5,1.8,40
60920,230.0,0.4,1.7,56
60945,25.0,0.5,1.8,40
61200,255.0,0.5,1.8,40
61350,150.0,0.4,1.7,56
61455,105.0,0.5,1.8,40
61710,255.0,0.5,1.8,40
61780,70.0,0.4,1.7,56
61965,185.0,0.5,1.8,40
62210,245.0,0.4,1.7,56
62220,10.0,0.5,1.8,40
62475,255.0,0.5,1.8,40
62640,165.0,0.4,1.7,56
62730,90.0,0.5,1.8,40
62985,255.0,0.5,1.8,40
63070,85.0,0.4,1.7,56
63240,170.0,0.5,1.8,40
63495,255.0,0.5,1.8,40
63500,5.0,0.4,1.7,56
63750,250.0,0.5,1.8,40
63930,180.0,0.4,1.7,56
64005,75.0,0.5,1.8,40
64260,255.0,0.5,1.8,40
64360,100.0,0.4,1.7,56
64515,155.0,0.5,1.8,40
64770,255.0,0.5,1.8,40
64790,20.0,0.4,1.7,56
65025,235.0,0.5,1.8,40
65220,195.0,0.4,1.7,56
65280,60.0,0.5,1.8,40
65535,255.0,0.5,1.8,40
65650,115.0,0.4,1.7,56
65790,140.0,0.5,1.8,40
66045,255.0,0.5,1.8,40
66080,35.0,0.4,1.7,56
66300,220.0,0.5,1.8,40
66510,210.0,0.4,1.7,56
66555,45.0,0.5,1.8,40
66810,255.0,0.5,1.8,40
66940,130.0,0.4,1.7,56
67065,125.0,0.5,1.8,40
67320,255.0,0.5,1.8,40
67370,50.0,0.4,1.7,56
67575,205.0,0.5,1.8,40
67800,225.0,0.4,1.7,56
67830,30.0,0.5,1.8,40
68085,255.0,0.5,1.8,40
68230,145.0,0.4,1.7,56
68340,110.0,0.5,1.8,40
68595,255.0,0.5,1.8,40
68660,65.0,0.4,1.7,56
68850,190.0,0.5,1.8,40
69090,240.0,0.4,1.7,56
69105,15.0,0.5,1.8,40
69360,255.0,0.5,1.8,40
69520,160.0,0.4,1.7,56
69615,95.0,0.5,1.8,40
69870,255.0,0.5,1.8,40
69950,80.0,0.4,1.7,56
70125,175.0,0.5,1.8,40
70380,255.0,0.5,1.8,40
70635,255.0,0.5,1.8,40
70810,175.0,0.4,1.7,56
70890,80.0,0.5,1.8,40
71145,255.0,0.5,1.8,40
71240,95.0,0.4,1.7,56
71400,160.0,0.5,1.8,40
71655,255.0,0.5,1.8,40
71670,15.0,0.4,1.7,56
71910,240.0,0.5,1.8,40
72100,190.0,0.4,1.7,56
72165,65.0,0.5,1.8,40
72420,255.0,0.5,1.8,40
72530,110.0,0.4,1.7,56
72675,145.0,0.5,1.8,40
72930,255.0,0.5,1.8,40
72960,30.0,0.4,1.7,56
73185,225.0,0.5,1.8,40
73390,205.0,0.4,1.7,56
73440,50.0,0.5,1.8,40
73695,255.0,0.5,1.8,40
73820,125.0,0.4,1.7,56
73950,130.0,0.5,1.8,40
74205,255.0,0.5,1.8,40
74250,45.0,0.4,1.7,56
74460,210.0,0.5,1.8,40
74680,220.0,0.4,1.7,56
74715,35.0,0.5,1.8,40
74970,255.0,0.5,1.8,40
75110,140.0,0.4,1.7,56
75225,115.0,0.5,1.8,40
75480,255.0,0.5,1.8,40
75540,60.0,0.4,1.7,56
75735,195.0,0.5,1.8,40
75970,235.0,0.4,1.7,56
75990,20.0,0.5,1.8,40
76245,255.0,0.5,1.8,40
76400,155.0,0.4,1.7,56
76500,100.0,0.5,1.8,40
76755,255.0,0.5,1.8,40
76830,75.0,0.4,1.7,56
77010,180.0,0.5,1.8,40
77260,250.0,0.4,1.7,56
77265,5.0,0.5,1.8,40
77520,255.0,0.5,1.8,40
77690,170.0,0.4,1.7,56
77775,85.0,0.5,1.8,40
78030,255.0,0.5,1.8,40
78120,90.0,0.4,1.7,56
78285,165.0,0.5,1.8,40
78540,255.0,0.5,1.8,40
78550,10.0,0.4,1.7,56
78795,245.0,0.5,1.8,40
78980,185.0,0.4,1.7,56
79050,70.0,0.5,1.8,40
79305,255.0,0.5,1.8,40
79410,105.0,0.4,1.7,56
79560,150.0,0.5,1.8,40
79815,255.0,0.5,1.8,40
79840,25.0,0.4,1.7,56
80070,230.0,0.5,1.8,40
80270,200.0,0.4,1.7,56
80325,55.0,0.5,1.8,40
80580,255.0,0.5,1.8,40
80700,120.0,0.4,1.7,56
80835,135.0,0.5,1.8,40
81090,255.0,0.5,1.8,40
81130,40.0,0.4,1.7,56
81345,215.0,0.5,1.8,40
81560,215.0,0.4,1.7,56
81600,40.0,0.5,1.8,40
81855,255.0,0.5,1.8,40
81990,135.0,0.4,1.7,56
82110,120.0,0.5,1.8,40
82365,255.0,0.5,1.8,40
82420,55.0,0.4,1.7,56
82620,200.0,0.5,1.8,40
82850,230.0,0.4,1.7,56
82875,25.0,0.5,1.8,40
83130,255.0,0.5,1.8,40
83280,150.0,0.4,1.7,56
83385,105.0,0.5,1.8,40
83640,255.0,0.5,1.8,40
83710,70.0,0.4,1.7,56
83895,185.0,0.5,1.8,40
84140,245.0,0.4,1.7,56
84150,10.0,0.5,1.8,40
84405,255.0,0.5,1.8,40
84570,165.0,0.4,1.7,56
84660,90.0,0.5,1.8,40
84915,255.0,0.5,1.8,40
85000,85.0,0.4,1.7,56
85170,170.0,0.5,1.8,40
85425,255.0,0.5,1.8,40
85430,5.0,0.4,1.7,56
85680,250.0,0.5,1.8,40
85860,180.0,0.4,1.7,56
85935,75.0,0.5,1.8,40
86190,255.0,0.5,1.8,40
86290,100.0,0.4,1.7,56
86445,155.0,0.5,1.8,40
86700,255.0,0.5,1.8,40
86720,20.0,0.4,1.7,56
86955,235.0,0.5,1.8,40
87150,195.0,0.4,1.7,56
87210,60.0,0.5,1.8,40
87465,255.0,0.5,1.8,40
87580,115.0,0.4,1.7,56
87720,140.0,0.5,1.8,40
87975,255.0,0.5,1.8,40
88010,35.0,0.4,1.7,56
88230,220.0,0.5,1.8,40
88440,210.0,0.4,1.7,56
88485,45.0,0.5,1.8,40
88740,255.0,0.5,1.8,40
88870,130.0,0.4,1.7,56
88995,125.0,0.5,1.8,40
89250,255.0,0.5,1.8,40
89300,50.0,0.4,1.7,56
89505,205.0,0.5,1.8,40
89730,225.0,0.4,1.7,56
89760,30.0,0.5,1.8,40
90015,255.0,0.5,1.8,40
90160,145.0,0.4,1.7,56
90270,110.0,0.5,1.8,40
90525,255.0,0.5,1.8,40
90590,65.0,0.4,1.7,56
90780,190.0,0.5,1.8,40
91020,240.0,0.4,1.7,56
91035,15.0,0.5,1.8,40
91290,255.0,0.5,1.8,40
91450,160.0,0.4,1.7,56
91545,95.0,0.5,1.8,40
91800,255.0,0.5,1.8,40
91880,80.0,0.4,1.7,56
92055,175.0,0.5,1.8,40
92310,255.0,0.5,1.8,40
92565,255.0,0.5,1.8,40
92740,175.0,0.4,1.7,56
92820,80.0,0.5,1.8,40
93075,255.0,0.5,1.8,40
93170,95.0,0.4,1.7,56
93330,160.0,0.5,1.8,40
93585,255.0,0.5,1.8,40
93600,15.0,0.4,1.7,56
93840,240.0,0.5,1.8,40
94030,190.0,0.4,1.7,56
94095,65.0,0.5,1.8,40
94350,255.0,0.5,1.8,40
94460,110.0,0.4,1.7,56
94605,145.0,0.5,1.8,40
94860,255.0,0.5,1.8,40
94890,30.0,0.4,1.7,56
95115,225.0,0.5,1.8,40
95320,205.0,0.4,1.7,56
95370,50.0,0.5,1.8,40
95625,255.0,0.5,1.8,40
95750,125.0,0.4,1.7,56
95880,130.0,0.5,1.8,40
96135,255.0,0.5,1.8,40
96180,45.0,0.4,1.7,56
96390,210.0,0.5,1.8,40
96610,220.0,0.4,1.7,56
96645,35.0,0.5,1.8,40
96900,255.0,0.5,1.8,40
97040,140.0,0.4,1.7,56
97155,115.0,0.5,1.8,40
97410,255.0,0.5,1.8,40
97470,60.0,0.4,1.7,56
97665,195.0,0.5,1.8,40
97900,235.0,0.4,1.7,56
97920,20.0,0.5,1.8,40
98175,255.0,0.5,1.8,40
98330,155.0,0.4,1.7,56
98430,100.0,0.5,1.8,40
98685,255.0,0.5,1.8,40
98760,75.0,0.4,1.7,56
98940,180.0,0.5,1.8,40
99190,250.0,0.4,1.7,56
99195,5.0,0.5,1.8,40
99450,255.0,0.5,1.8,40
99620,170.0,0.4,1.7,56
99705,85.0,0.5,1.8,40
99960,255.0,0.5,1.8,40
100050,90.0,0.4,1.7,56
100215,165.0,0.5,1.8,40
100470,255.0,0.5,1.8,40
100480,10.0,0.4,1.7,56
100725,245.0,0.5,1.8,40
100910,185.0,0.4,1.7,56
100980,70.0,0.5,1.8,40
101235,255.0,0.5,1.8,40
101340,105.0,0.4,1.7,56
101490,150.0,0.5,1.8,40
101745,255.0,0.5,1.8,40
101770,25.0,0.4,1.7,56
102000,230.0,0.5,1.8,40
102200,200.0,0.4,1.7,56
102255,55.0,0.5,1.8,40
102510,255.0,0.5,1.8,40
102630,120.0,0.4,1.7,56
102765,135.0,0.5,1.8,40
103020,255.0,0.5,1.8,40
103060,40.0,0.4,1.7,56
103275,215.0,0.5,1.8,40
103490,215.0,0.4,1.7,56
103530,40.0,0.5,1.8,40
103785,255.0,0.5,1.8,40
103920,135.0,0.4,1.7,56
104040,120.0,0.5,1.8,40
104295,255.0,0.5,1.8,40
104350,55.0,0.4,1.7,56
104550,200.0,0.5,1.8,40
104780,230.0,0.4,1.7,56
104805,25.0,0.5,1.8,40
105060,255.0,0.5,1.8,40
105210,150.0,0.4,1.7,56
105315,105.0,0.5,1.8,40
105570,255.0,0.5,1.8,40
105640,70.0,0.4,1.7,56
105825,185.0,0.5,1.8,40
106070,245.0,0.4,1.7,56
106080,10.0,0.5,1.8,40
106335,255.0,0.5,1.8,40
106500,165.0,0.4,1.7,56
106590,90.0,0.5,1.8,40
106845,255.0,0.5,1.8,40
106930,85.0,0.4,1.7,56
107100,170.0,0.5,1.8,40
107355,255.0,0.5,1.8,40
107360,5.0,0.4,1.7,56
107610,250.0,0.5,1.8,40
107790,180.0,0.4,1.7,56
107865,75.0,0.5,1.8,40
108120,255.0,0.5,1.8,40
108220,100.0,0.4,1.7,56
108375,155.0,0.5,1.8,40
108630,255.0,0.5,1.8,40
108650,20.0,0.4,1.7,56
108885,235.0,0.5,1.8,40
109080,195.0,0.4,1.7,56
109140,60.0,0.5,1.8,40
109395,255.0,0.5,1.8,40
109510,115.0,0.4,1.7,56
109650,140.0,0.5,1.8,40
109905,255.0,0.5,1.8,40
109940,35.0,0.4,1.7,56
110160,220.0,0.5,1.8,40
110370,210.0,0.4,1.7,56
110415,45.0,0.5,1.8,40
110670,255.0,0.5,1.8,40
110800,130.0,0.4,1.7,56
110925,125.0,0.5,1.8,40
111180,255.0,0.5,1.8,40
111230,50.0,0.4,1.7,56
111435,205.0,0.5,1.8,40
111660,225.0,0.4,1.7,56
111690,30.0,0.5,1.8,40
111945,255.0,0.5,1.8,40
112090,145.0,0.4,1.7,56
112200,110.0,0.5,1.8,40
112455,255.0,0.5,1.8,40
112520,65.0,0.4,1.7,56
112710,190.0,0.5,1.8,40
112950,240.0,0.4,1.7,56
112965,15.0,0.5,1.8,40
113220,255.0,0.5,1.8,40
113380,160.0,0.4,1.7,56
113475,95.0,0.5,1.8,40
113730,255.0,0.5,1.8,40
113810,80.0,0.4,1.7,56
113985,175.0,0.5,1.8,40
114240,255.0,0.5,1.8,40
114495,255.0,0.5,1.8,40
114670,175.0,0.4,1.7,56
114750,80.0,0.5,1.8,40
115005,255.0,0.5,1.8,40
115100,95.0,0.4,1.7,56
115260,160.0,0.5,1.8,40
115515,255.0,0.5,1.8,40
115530,15.0,0.4,1.7,56
115770,240.0,0.5,1.8,40
115960,190.0,0.4,1.7,56
116025,65.0,0.5,1.8,40
116280,255.0,0.5,1.8,40
116390,110.0,0.4,1.7,56
116535,145.0,0.5,1.8,40
116790,255.0,0.5,1.8,40
116820,30.0,0.4,1.7,56
117045,225.0,0.5,1.8,40
117250,205.0,0.4,1.7,56
117300,50.0,0.5,1.8,40
117555,255.0,0.5,1.8,40
117680,125.0,0.4,1.7,56
117810,130.0,0.5,1.8,40
118065,255.0,0.5,1.8,40
118110,45.0,0.4,1.7,56
118320,210.0,0.5,1.8,40
118540,220.0,0.4,1.7,56
118575,35.0,0.5,1.8,40
118830,255.0,0.5,1.8,40
118970,140.0,0.4,1.7,56
119085,115.0,0.5,1.8,40
119340,255.0,0.5,1.8,40
119400,60.0,0.4,1.7,56
119595,195.0,0.5,1.8,40
119830,235.0,0.4,1.7,56
119850,20.0,0.5,1.8,40
120105,255.0,0.5,1.8,40
120260,155.0,0.4,1.7,56
120360,100.0,0.5,1.8,40
120615,255.0,0.5,1.8,40
120690,75.0,0.4,1.7,56
120870,180.0,0.5,1.8,40
121120,250.0,0.4,1.7,56
121125,5.0,0.5,1.8,40
121380,255.0,0.5,1.8,40
121550,170.0,0.4,1.7,56
121635,85.0,0.5,1.8,40
121890,255.0,0.5,1.8,40
121980,90.0,0.4,1.7,56
122145,165.0,0.5,1.8,40
122400,255.0,0.5,1.8,40
122410,10.0,0.4,1.7,56
122655,245.0,0.5,1.8,40
122840,185.0,0.4,1.7,56
122910,70.0,0.5,1.8,40
123165,255.0,0.5,1.8,40
123270,105.0,0.4,1.7,56
123420,150.0,0.5,1.8,40
123675,255.0,0.5,1.8,40
123700,25.0,0.4,1.7,56
123930,230.0,0.5,1.8,40
124130,200.0,0.4,1.7,56
124185,55.0,0.5,1.8,40
124440,255.0,0.5,1.8,40
124560,120.0,0.4,1.7,56
124695,135.0,0.5,1.8,40
124950,255.0,0.5,1.8,40
124990,40.0,0.4,1.7,56
125205,215.0,0.5,1.8,40
125420,215.0,0.4,1.7,56
125460,40.0,0.5,1.8,40
125715,255.0,0.5,1.8,40
125850,135.0,0.4,1.7,56
125970,120.0,0.5,1.8,40
126225,255.0,0.5,1.8,40
126280,55.0,0.4,1.7,56
126480,200.0,0.5,1.8,40
126710,230.0,0.4,1.7,56
126735,25.0,0.5,1.8,40
126990,255.0,0.5,1.8,40
127140,150.0,0.4,1.7,56
127245,105.0,0.5,1.8,40
127500,255.0,0.5,1.8,40
127570,70.0,0.4,1.7,56
127755,185.0,0.5,1.8,40
128000,245.0,0.4,1.7,56
128010,10.0,0.5,1.8,40
128265,255.0,0.5,1.8,40
128430,165.0,0.4,1.7,56
128520,90.0,0.5,1.8,40
128775,255.0,0.5,1.8,40
128860,85.0,0.4,1.7,56
129030,170.0,0.5,1.8,40
129285,255.0,0.5,1.8,40
129290,5.0,0.4,1.7,56
129540,250.0,0.5,1.8,40
129720,180.0,0.4,1.7,56
129795,75.0,0.5,1.8,40
130050,255.0,0.5,1.8,40
130150,100.0,0.4,1.7,56
130305,155.0,0.5,1.8,40
130560,255.0,0.5,1.8,40
130580,20.0,0.4,1.7,56
130815,235.0,0.5,1.8,40
131010,195.0,0.4,1.7,56
131070,60.0,0.5,1.8,40
131325,255.0,0.5,1.8,40
131440,115.0,0.4,1.7,56
131580,140.0,0.5,1.8,40
131835,255.0,0.5,1.8,40
131870,35.0,0.4,1.7,56
132090,220.0,0.5,1.8,40
132300,210.0,0.4,1.7,56
132345,45.0,0.5,1.8,40
132600,255.0,0.5,1.8,40
132730,130.0,0.4,1.7,56
132855,125.0,0.5,1.8,40
133110,255.0,0.5,1.8,40
133160,50.0,0.4,1.7,56
133365,205.0,0.5,1.8,40
133590,225.0,0.4,1.7,56
133620,30.0,0.5,1.8,40
133875,255.0,0.5,1.8,40
134020,145.0,0.4,1.7,56
134130,110.0,0.5,1.8,40
134385,255.0,0.5,1.8,40
134450,65.0,0.4,1.7,56
134640,190.0,0.5,1.8,40
134880,240.0,0.4,1.7,56
134895,15.0,0.5,1.8,40
135150,255.0,0.5,1.8,40
135310,160.0,0.4,1.7,56
135405,95.0,0.5,1.8,40
135660,255.0,0.5,1.8,40
135740,80.0,0.4,1.7,56
135915,175.0,0.5,1.8,40
136170,255.0,0.5,1.8,40
136425,255.0,0.5,1.8,40
136600,175.0,0.4,1.7,56
136680,80.0,0.5,1.8,40
136935,255.0,0.5,1.8,40
137030,95.0,0.4,1.7,56
137190,160.0,0.5,1.8,40
137445,255.0,0.5,1.8,40
137460,15.0,0.4,1.7,56
137700,240.0,0.5,1.8,40
137890,190.0,0.4,1.7,56
137955,65.0,0.5,1.8,40
138210,255.0,0.5,1.8,40
138320,110.0,0.4,1.7,56
138465,145.0,0.5,1.8,40
138720,255.0,0.5,1.8,40
138750,30.0,0.4,1.7,56
138975,225.0,0.5,1.8,40
139180,205.0,0.4,1.7,56
139230,50.0,0.5,1.8,40
139485,255.0,0.5,1.8,40
139610,125.0,0.4,1.7,56
139740,130.0,0.5,1.8,40
139995,255.0,0.5,1.8,40
140040,45.0,0.4,1.7,56
140250,210.0,0.5,1.8,40
140470,220.0,0.4,1.7,56
140505,35.0,0.5,1.8,40
140760,255.0,0.5,1.8,40
140900,140.0,0.4,1.7,56
141015,115.0,0.5,1.8,40
141270,255.0,0.5,1.8,40
141330,60.0,0.4,1.7,56
141525,195.0,0.5,1.8,40
141760,235.0,0.4,1.7,56
141780,20.0,0.5,1.8,40
142035,255.0,0.5,1.8,40
142190,155.0,0.4,1.7,56
142290,100.0,0.5,1.8,40
142545,255.0,0.5,1.8,40
142620,75.0,0.4,1.7,56
142800,180.0,0.5,1.8,40
143050,250.0,0.4,1.7,56
143055,5.0,0.5,1.8,40
143310,255.0,0.5,1.8,40
143480,170.0,0.4,1.7,56
143565,85.0,0.5,1.8,40
143820,255.0,0.5,1.8,40
143910,90.0,0.4,1.7,56
144075,165.0,0.5,1.8,40
144330,255.0,0.5,1.8,40
144340,10.0,0.4,1.7,56
144585,245.0,0.5,1.8,40
144770,185.0,0.4,1.7,56
144840,70.0,0.5,1.8,40
145095,255.0,0.5,1.8,40
145200,105.0,0.4,1.7,56
145350,150.0,0.5,1.8,40
145605,255.0,0.5,1.8,40
145630,25.0,0.4,1.7,56
145860,230.0,0.5,1.8,40
146060,200.0,0.4,1.7,56
146115,55.0,0.5,1.8,40
146370,255.0,0.5,1.8,40
146490,120.0,0.4,1.7,56
146625,135.0,0.5,1.8,40
146880,255.0,0.5,1.8,40
146920,40.0,0.4,1.7,56
147135,215.0,0.5,1.8,40
147350,215.0,0.4,1.7,56
147390,40.0,0.5,1.8,40
147645,255.0,0.5,1.8,40
147780,135.0,0.4,1.7,56
147900,120.0,0.5,1.8,40
148155,255.0,0.5,1.8,40
148210,55.0,0.4,1.7,56
148410,200.0,0.5,1.8,40
148640,230.0,0.4,1.7,56
148665,25.0,0.5,1.8,40
148920,255.0,0.5,1.8,40
149070,150.0,0.4,1.7,56
149175,105.0,0.5,1.8,40
149430,255.0,0.5,1.8,40
149500,70.0,0.4,1.7,56
149685,185.0,0.5,1.8,40
149930,245.0,0.4,1.7,56
149940,10.0,0.5,1.8,40
150195,255.0,0.5,1.8,40
150360,165.0,0.4,1.7,56
150450,90.0,0.5,1.8,40
150705,255.0,0.5,1.8,40
150790,85.0,0.4,1.7,56
150960,170.0,0.5,1.8,40
151215,255.0,0.5,1.8,40
151220,5.0,0.4,1.7,56
151470,250.0,0.5,1.8,40
151650,180.0,0.4,1.7,56
151725,75.0,0.5,1.8,40
151980,255.0,0.5,1.8,40
152080,100.0,0.4,1.7,56
152235,155.0,0.5,1.8,40
152490,255.0,0.5,1.8,40
152510,20.0,0.4,1.7,56
152745,235.0,0.5,1.8,40
152940,195.0,0.4,1.7,56
153000,60.0,0.5,1.8,40
153255,255.0,0.5,1.8,40
153370,115.0,0.4,1.7,56
153510,140.0,0.5,1.8,40
153765,255.0,0.5,1.8,40
153800,35.0,0.4,1.7,56
154020,220.0,0.5,1.8,40
154230,210.0,0.4,1.7,56
154275,45.0,0.5,1.8,40
154530,255.0,0.5,1.8,40
154660,130.0,0.4,1.7,56
154785,125.0,0.5,1.8,40
155040,255.0,0.5,1.8,40
155090,50.0,0.4,1.7,56
155295,205.0,0.5,1.8,40
155520,225.0,0.4,1.7,56
155550,30.0,0.5,1.8,40
155805,255.0,0.5,1.8,40
155950,145.0,0.4,1.7,56
156060,110.0,0.5,1.8,40
156315,255.0,0.5,1.8,40
156380,65.0,0.4,1.7,56
156570,190.0,0.5,1.8,40
156810,240.0,0.4,1.7,56
156825,15.0,0.5,1.8,40
157080,255.0,0.5,1.8,40
157240,160.0,0.4,1.7,56
157335,95.0,0.5,1.8,40
157590,255.0,0.5,1.8,40
157670,80.0,0.4,1.7,56
157845,175.0,0.5,1.8,40
158100,255.0,0.5,1.8,40
158355,255.0,0.5,1.8,40
158530,175.0,0.4,1.7,56
158610,80.0,0.5,1.8,40
158865,255.0,0.5,1.8,40
158960,95.0,0.4,1.7,56
159120,160.0,0.5,1.8,40
159375,255.0,0.5,1.8,40
159390,15.0,0.4,1.7,56
159630,240.0,0.5,1.8,40
159820,190.0,0.4,1.7,56
159885,65.0,0.5,1.8,40
160140,255.0,0.5,1.8,40
160250,110.0,0.4,1.7,56
160395,145.0,0.5,1.8,40
160650,255.0,0.5,1.8,40
160680,30.0,0.4,1.7,56
160905,225.0,0.5,1.8,40
161110,205.0,0.4,1.7,56
161160,50.0,0.5,1.8,40
161415,255.0,0.5,1.8,40
161540,125.0,0.4,1.7,56
161670,130.0,0.5,1.8,40
161925,255.0,0.5,1.8,40
161970,45.0,0.4,1.7,56
162180,210.0,0.5,1.8,40
162400,220.0,0.4,1.7,56
162435,35.0,0.5,1.8,40
162690,255.0,0.5,1.8,40
162830,140.0,0.4,1.7,56
162945,115.0,0.5,1.8,40
163200,255.0,0.5,1.8,40
163260,60.0,0.4,1.7,56
163455,195.0,0.5,1.8,40
163690,235.0,0.4,1.7,56
163710,20.0,0.5,1.8,40
163965,255.0,0.5,1.8,40
164120,155.0,0.4,1.7,56
164220,100.0,0.5,1.8,40
164475,255.0,0.5,1.8,40
164550,75.0,0.4,1.7,56
164730,180.0,0.5,1.8,40
164980,250.0,0.4,1.7,56
164985,5.0,0.5,1.8,40
165240,255.0,0.5,1.8,40
85,0.0,0.5,1.8,40
340,255.0,0.5,1.8,40
430,90.0,0.4,1.7,56
595,165.0,0.5,1.8,40
850,255.0,0.5,1.8,40
860,10.0,0.4,1.7,56
1105,245.0,0.5,1.8,40
1290,185.0,0.4,1.7,56
1360,70.0,0.5,1.8,40
1615,255.0,0.5,1.8,40
1720,105.0,0.4,1.7,56
1870,150.0,0.5,1.8,40
2125,255.0,0.5,1.8,40
2150,25.0,0.4,1.7,56
2380,230.0,0.5,1.8,40
2580,200.0,0.4,1.7,56
2635,55.0,0.5,1.8,40
2890,255.0,0.5,1.8,40
3010,120.0,0.4,1.7,56
3145,135.0,0.5,1.8,40
3400,255.0,0.5,1.8,40
3440,40.0,0.4,1.7,56
3655,215.0,0.5,1.8,40
3870,215.0,0.4,1.7,56
3910,40.0,0.5,1.8,40
4165,255.0,0.5,1.8,40
4300,135.0,0.4,1.7,56
4420,120.0,0.5,1.8,40
4675,255.0,0.5,1.8,40
4730,55.0,0.4,1.7,56
4930,200.0,0.5,1.8,40
5160,230.0,0.4,1.7,56
5185,25.0,0.5,1.8,40
5440,255.0,0.5,1.8,40
5590,150.0,0.4,1.7,56
5695,105.0,0.5,1.8,40
5950,255.0,0.5,1.8,40
6020,70.0,0.4,1.7,56
6205,185.0,0.5,1.8,40
6450,245.0,0.4,1.7,56
6460,10.0,0.5,1.8,40
6715,255.0,0.5,1.8,40
6880,165.0,0.4,1.7,56
6970,90.0,0.5,1.8,40
7225,255.0,0.5,1.8,40
7310,85.0,0.4,1.7,56
7480,170.0,0.5,1.8,40
7735,255.0,0.5,1.8,40
7740,5.0,0.4,1.7,56
7990,250.0,0.5,1.8,40
8170,180.0,0.4,1.7,56
8245,75.0,0.5,1.8,40
8500,255.0,0.5,1.8,40
8600,100.0,0.4,1.7,56
8755,155.0,0.5,1.8,40
9010,255.0,0.5,1.8,40
9030,20.0,0.4,1.7,56
9265,235.0,0.5,1.8,40
9460,195.0,0.4,1.7,56
9520,60.0,0.5,1.8,40
9775,255.0,0.5,1.8,40
9890,115.0,0.4,1.7,56
10030,140.0,0.5,1.8,40
10285,255.0,0.5,1.8,40
10320,35.0,0.4,1.7,56
10540,220.0,0.5,1.8,40
10750,210.0,0.4,1.7,56
10795,45.0,0.5,1.8,40
11050,255.0,0.5,1.8,40
11180,130.0,0.4,1.7,56
11305,125.0,0.5,1.8,40
11560,255.0,0.5,1.8,40
11610,50.0,0.4,1.7,56
11815,205.0,0.5,1.8,40
12040,225.0,0.4,1.7,56
12070,30.0,0.5,1.8,40
12325,255.0,0.5,1.8,40
12470,145.0,0.4,1.7,56
